Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2020-06-11,81.53695678710938,85.2169228066109,81.43500939497191,84.7921247209598,201662400
2020-06-12,82.24090576171875,84.42558161332404,81.12915175448484,83.67794024802434,200146000
2020-06-15,83.25801849365234,83.91099461363045,80.73107513642306,80.89371542315325,138808800
2020-06-16,85.46453857421875,85.73641564112751,83.67796229617407,85.31403982782714,165428800
2020-06-17,85.3455810546875,86.27042663858354,85.22421016537945,86.20974119392952,114406400
2020-06-18,85.37957000732422,85.7970861704287,84.77028576142695,85.30189085886494,96820400
2020-06-19,84.89167022705078,86.55202339942768,83.78233832338894,86.08596324993198,264476000
2020-06-22,87.11273956298828,87.25595632121572,85.23877276466217,85.2848942945191,135445200
2020-06-23,88.97215270996094,90.39219373833417,87.93807025920542,88.35801624501319,212155600
2020-06-24,87.40159606933594,89.52073426597426,87.0277716909011,88.60074093656063,192623200
2020-06-25,88.56192779541016,88.60076737690606,86.7971973695663,87.55698047781466,137522400
2020-06-26,85.84075927734375,88.67841069738331,85.69268296974758,88.45751483384788,205256800
2020-06-29,87.81913757324219,87.91381044123456,85.27034839852176,85.74855009238026,130646000
2020-06-30,88.5522232055664,88.83866421626459,87.38706529808263,87.40648138645359,140223200
2020-07-01,88.38471221923828,89.17362306010735,88.33616830453525,88.62988380492604,110737200
2020-07-02,88.38471221923828,89.92855390147346,88.27063068613485,89.29257157809708,114041600
2020-07-06,90.7490005493164,91.21749032739643,89.78288576186722,89.81444337317966,118655600
2020-07-07,90.4674301147461,91.90688702119085,90.3557709756679,91.12768802006694,112424400
2020-07-08,92.57441711425781,92.60597472603237,91.3582786143033,91.44566949367056,117092000
2020-07-09,92.97252655029297,93.52111790635368,91.92388033894679,93.46771442129742,125642800
2020-07-10,93.13516998291016,93.19343305098592,91.95544841683225,92.56715507244024,90257200
2020-07-13,92.70553588867188,97.05304307974536,92.49192188677743,94.44113854222468,191649200
2020-07-14,94.23965454101562,94.43141523515344,91.15197845498895,92.08652848703908,170989200
2020-07-15,94.88774871826172,96.3660450887598,93.68860387905283,96.11602138224647,153198000
2020-07-16,93.72017669677734,94.57705491810681,93.1206041798998,93.75901627207651,110577600
2020-07-17,93.53083038330078,94.32702308898628,93.05748097078398,94.17167220899177,92186800
2020-07-20,95.50189208984375,95.64025667561853,93.27352443554929,93.61822100588265,90318000
2020-07-21,94.18380737304688,96.36848331726704,93.9337836446351,96.2932339607085,103433200
2020-07-22,94.44841766357422,95.1305216126493,93.79787133763452,93.88525484056996,89001600
2020-07-23,90.1494369506836,94.25905321228731,89.33868035280699,94.18137407038651,197004400
2020-07-24,89.92610931396484,90.27080586872148,86.55685253817205,88.34586551167968,185438800
2020-07-27,92.05738830566406,92.14963136535167,90.76600769371073,90.98932597811024,121214000
2020-07-28,90.54512023925781,91.80495076068121,90.54026066225798,91.62774658169793,103625600
2020-07-29,92.28073120117188,92.4652173549395,90.9917727293096,91.0281825207394,90329200
2020-07-30,93.39732360839844,93.50170078916014,91.04515531955397,91.45295970570953,158130000
2020-07-31,103.17498779296875,103.32548653981968,97.89777545858072,99.89797314210472,374336800
2020-08-03,105.77471923828125,108.39632721665906,104.76006048509976,105.05862810128014,308151200
2020-08-04,106.48111724853516,107.57345533183008,105.24070281740102,105.96407603717955,173071600
2020-08-05,106.86705780029297,107.18747869527104,105.73588033133619,106.20194776111252,121776800
2020-08-06,110.5955810546875,111.09077637005811,106.60976509533027,107.19962585470167,202428800
2020-08-07,108.08110809326172,110.57369742283494,107.2834798046482,110.11651887547455,198045600
2020-08-10,109.65205383300781,110.67097638858233,106.99896497013046,109.52802993062933,212403600
2020-08-11,106.39100646972656,109.41372516958415,106.13080268423259,108.9152102791965,187902400
2020-08-12,109.92682647705078,110.18459606710258,107.28832830062758,107.48286886703565,165598000
2020-08-13,111.87227630615234,112.8766086225027,110.81930513128101,111.30809820079968,210082000
2020-08-14,111.77257537841797,111.86255059040622,109.96088544926977,111.6971903401982,165565200
2020-08-17,111.48075103759766,112.92037661537533,110.85335133570575,112.89605718665909,119561600
2020-08-18,112.40968322753906,112.83524719865467,110.89710698763825,111.23269576368891,105633600
2020-08-19,112.55074310302734,113.96604930230188,112.45590697529136,112.81824198590108,145538000
2020-08-20,115.04820251464844,115.16249715621257,112.5750641732495,112.59208851632775,126907200
2020-08-21,120.97691345214844,121.46083817482683,115.99659572706068,116.00875173086001,338054800
2020-08-24,122.42384338378906,125.27148042738582,120.55622676537673,125.18635870420123,345937600
2020-08-25,121.41948699951172,121.76480505707879,119.69534572328152,121.29547053607867,211495600
2020-08-26,123.07069396972656,123.52787254916589,121.66997788314622,122.73753929165063,163022400
2020-08-27,121.59944152832031,124.006916347084,120.45406109540708,123.67376172285445,155552400
2020-08-28,121.4024658203125,122.99285390087189,121.17873748616431,122.57458499713601,187630000
2020-08-31,125.51948547363281,127.42601869627453,122.56243019641671,124.09932594347109,225702700
2020-09-01,130.51927185058594,131.12236700060433,126.96885769324331,129.13801430731166,151948100
2020-09-02,127.81509399414062,134.21557794835164,123.53514224699033,133.836218656411,200119000
2020-09-03,117.58212280273438,125.32495545599747,117.21249271726687,123.44761726135523,257599600
2020-09-04,117.65994262695312,120.32518728542867,107.86467480854796,116.79422439020836,332607200
2020-09-08,109.74202728271484,115.74369462203643,109.60584737773415,110.84119577898701,231366600
2020-09-09,114.11925506591797,115.88960121264321,112.11545871886855,114.06089437114895,176940500
2020-09-10,110.39373779296875,117.2124914481067,109.43074927727804,117.07631155381702,182274400
2020-09-11,108.94438934326172,112.08627097984936,106.9989538192749,111.44427369473487,180860300
2020-09-14,112.21273803710938,112.76718694572703,109.72258257682635,111.59019917203862,140150100
2020-09-15,112.38780212402344,115.58804419561972,110.51045669665075,115.10168535351536,184642000
2020-09-16,109.07085418701172,112.83527508788637,108.98331313922904,112.08628557894545,154679000
2020-09-17,107.32967376708984,109.13892938917895,105.74414649450532,106.72659350722516,178011000
2020-09-18,103.92515563964844,107.85493604325933,103.19561736370885,107.38803570255637,287104900
2020-09-21,107.0767822265625,107.18378178328017,100.28720839881021,101.68792447129736,195713800
2020-09-22,108.75956726074219,109.78092384803477,106.18187120745131,109.60583435939168,183055400
2020-09-23,104.1975326538086,109.05139236274285,103.85707548927341,108.57476272214053,150718700
2020-09-24,105.26753234863281,107.24214849866884,102.13537952254174,102.30073978447857,167743300
2020-09-25,109.21675109863281,109.37238950555708,104.7325215412831,105.471789131678,149981400
2020-09-28,111.82363891601562,112.17381792247089,109.70311378636897,111.87227777517529,137672400
2020-09-29,110.97735595703125,112.16407270770064,110.47154603147797,111.42481261814176,99382200
2020-09-30,112.65045166015625,114.06089699323232,110.52020461838681,110.68556487153249,142675200
2020-10-01,113.60369873046875,114.50832646966064,112.66989064827823,114.43050727416637,116120400
2020-10-02,109.93656158447266,112.22245433262894,109.15839180363562,109.81011094316419,144712000
2020-10-05,113.32161712646484,113.46752627225055,110.45210275141814,110.80228173280487,106243800
2020-10-06,110.07273864746094,112.95198215292027,109.18756197702983,112.54343507820363,161498200
2020-10-07,111.94036102294922,112.39753955518432,111.01627470298001,111.49291174621311,96849000
2020-10-08,111.83335876464844,113.22434541737783,111.46372127712412,113.07843627342072,83477200
2020-10-09,113.77879333496094,113.80797367927401,111.78471903276535,112.13489800701674,100506900
2020-10-12,121.006103515625,121.76482226057634,116.02578539059424,116.78450413554557,240226800
2020-10-13,117.7961196899414,121.96907978641414,116.38568190119372,121.8523509831308,262330500
2020-10-14,117.88367462158203,119.67347184273211,116.35650794568298,117.69885586154554,150712000
2020-10-15,117.41676330566406,117.89339294386203,114.92660814304054,115.48105698538242,112559200
2020-10-16,115.77286529541016,118.23384747833158,115.56859545500912,117.97120952549623,115393800
2020-10-19,112.8157958984375,117.13465720214423,112.5045265484294,116.68720797533548,120639300
2020-10-20,114.30406188964844,115.73395813213436,112.4753478178989,113.0297966240417,124423700
2020-10-21,113.68152618408203,115.47132328298426,113.27297908868262,113.48697818121386,89946000
2020-10-22,112.59207916259766,114.81960369273567,111.46372301440654,114.24569636322538,101988000
2020-10-23,111.90145874023438,113.37026472424279,111.16219112016253,113.2146263110706,82572600
2020-10-26,111.91117095947266,113.370247465222,109.800367974341,110.8995436916035,111850700
2020-10-27,113.41889190673828,114.08034029540528,111.41509565044463,112.3391745749253,92276800
2020-10-28,108.16622161865234,112.28082137684017,108.06895131820131,111.91119126662696,143937800
2020-10-29,112.1738052368164,113.73988133267714,109.13892333116605,109.30429098085882,146129200
2020-10-30,105.89005279541016,108.93465662193633,104.78115517571706,108.03002883521329,190272600
2020-11-02,105.80252075195312,107.66041546863478,104.392082791657,106.13324869085784,122866900
2020-11-03,107.42696380615234,108.44831311565359,105.76361714103741,106.66824505588045,107624400
2020-11-04,111.81391906738281,112.4364579265143,109.28485402450514,111.02601994719268,138235500
2020-11-05,115.78260803222656,116.35651544029349,113.68154127114309,114.7320709410606,126387100
2020-11-06,115.65106201171875,116.14799861229584,113.15660323122867,115.2905328204704,114457900
2020-11-09,113.34175109863281,118.86657505737031,113.07866742947716,117.41472698776981,154515300
2020-11-10,113.00069427490234,114.57921088296683,111.20780194427195,112.59144977903753,138023400
2020-11-11,116.4305648803711,116.56697971266742,113.45866182357159,114.18945875403799,112295000
2020-11-12,116.15774536132812,117.44394777392753,115.5341325209194,116.55725128655479,103162300
2020-11-13,116.20646667480469,116.60596516096147,114.85205685711352,116.38185824859463,81581900
2020-11-16,117.2198257446289,117.8921538375377,115.12487314428873,115.8751546907103,91183000
2020-11-17,116.33311462402344,117.58034006561653,115.91412413029607,116.4890215212476,74271000
2020-11-18,115.00794982910156,116.75211942679815,114.97871914080206,115.57310124972858,76322100
2020-11-19,115.60234069824219,116.01158523354931,113.8191942363378,114.57922192592288,74113000
2020-11-20,114.33563232421875,115.72901901434005,114.28691698070739,115.60235020034797,73604300
2020-11-23,110.93499755859375,114.60847512000458,110.83755943271615,114.17973844528015,127959300
2020-11-24,112.22119140625,112.8837810182729,109.7072478105703,110.9934577345429,113874200
2020-11-25,113.05916595458984,113.76073225947121,112.22118480532058,112.59146004070323,76499200
2020-11-27,113.60482788085938,114.4817857816356,113.24430611291088,113.58534323153174,46691300
2020-11-30,116.0018310546875,117.8726693370055,113.81917895793265,113.97508586515107,169410200
2020-12-01,119.577880859375,120.30867787495882,116.93726853515172,117.91166455593012,127728200
2020-12-02,119.92865753173828,120.21123325455888,117.79472798281287,118.89579275045067,89004200
2020-12-03,119.792236328125,120.61072532946784,119.08092403824773,120.35738030969706,78967600
2020-12-04,119.11990356445312,119.7142856820755,118.40859125787107,119.46094065635505,78260400
2020-12-07,120.58151245117188,121.38051692318322,119.11991836085464,119.17837974557071,86712000
2020-12-08,121.19535827636719,121.78000175835267,119.93838668457948,121.18561966997126,82225500
2020-12-09,118.66194915771484,122.72517888074941,117.90192143214601,121.34153828117272,115089200
2020-12-10,120.08456420898438,120.69843846339406,117.07368405582885,117.41472117824993,81312200
2020-12-11,119.27582550048828,119.61686263532849,117.46344823070665,119.2953101507426,86939800
2020-12-14,118.66194915771484,120.19175065083598,118.42809618847487,119.46095361716566,79184500
2020-12-15,124.60577392578125,124.62526601137206,120.95178845301263,121.15641074740138,157243700
2020-12-16,124.53755187988281,125.08321126755321,123.31955686522454,124.14779942243345,98208600
2020-12-17,125.4047622680664,126.2622355061444,124.76165733950789,125.59963849451057,94359800
2020-12-18,123.41700744628906,125.79453619074846,122.89083268641434,125.65812133826819,192541500
2020-12-21,124.94677734375,125.02473079695858,120.2891663082695,121.81896751574804,121251600
2020-12-22,128.5033416748047,130.96856222026736,126.33042801765606,128.2402506072199,168904800
2020-12-23,127.60687255859375,129.03922061669007,127.43147359411113,128.7761444721147,88223700
2020-12-24,128.59103393554688,130.04288924480903,127.74331422195132,127.95768251910687,54930100
2020-12-28,133.19020080566406,133.82355230210814,130.09161358052606,130.55933439782117,124486200
2020-12-29,131.416748046875,135.23637754463604,130.90031949667383,134.51533421618103,121047300
2020-12-30,130.2962188720703,132.5081016930773,129.9844050523243,132.10859581206566,96452100
2020-12-31,129.2926025390625,131.2901172342019,128.34743726674927,130.6470123311244,99116600
2021-01-04,126.0965805053711,130.18904042592823,123.51442981152032,130.10134836082602,143301900
2021-01-05,127.65559387207031,128.3669135415631,125.14165081624391,125.58987944540236,97664900
2021-01-06,123.3585433959961,127.69461045301895,123.14417506694097,124.44986969207119,155088000
2021-01-07,127.56790161132812,128.2597291998155,124.58625271929365,125.07345063938035,109578200
2021-01-08,128.66900634765625,129.2341578626651,126.89559833144519,129.03926675065185,105158200
2021-01-11,125.67758178710938,126.83711531254554,125.2098759078761,125.88221147258122,100384500
2021-01-12,125.50220489501953,126.36941672040446,123.6118743194809,125.2098831281038,91951100
2021-01-13,127.53872680664062,128.08438633732226,125.20018171283162,125.46325799991284,88636800
2021-01-14,125.60939025878906,127.6458743033761,125.46322193987007,127.45099807958694,90221800
2021-01-15,123.88469696044922,126.8858381851589,123.74828212605794,125.48270567821912,111598500
2021-01-19,124.55704498291016,125.41451823804258,123.6898331200979,124.5083222083043,90757300
2021-01-20,128.6494903564453,129.0977190154373,125.25859676461178,125.36578090905975,104319500
2021-01-21,133.36558532714844,136.0938972964428,130.1695674073792,130.3741971240205,120150900
2021-01-22,135.5092315673828,136.26925910487765,131.56292558848264,132.79065894872045,114459400
2021-01-25,139.26065063476562,141.3750878076961,133.04400046392547,139.40681893054085,157611700
2021-01-26,139.49452209472656,140.60533283780688,137.7503450890547,139.92325867417892,98390600
2021-01-27,138.42263793945312,140.60528945776494,136.81489113063623,139.75755516699317,140843800
2021-01-28,133.57992553710938,138.35447419549072,133.19991174456135,135.94771521998626,142621100
2021-01-29,128.581298828125,133.2389103783543,126.8761058794983,132.3522064767238,177523800
2021-02-01,130.70545959472656,131.91371580928939,127.57764235343213,130.32544580541983,106239800
2021-02-02,131.53372192382812,132.81991691760996,131.16344668453948,132.25476545115475,83305400
2021-02-03,130.5105743408203,132.29372041863363,130.18902194631957,132.283966945161,89880900
2021-02-04,133.8722686767578,133.8820072844467,131.14395684543172,132.8101805826387,84183100
2021-02-05,133.45751953125,134.1015854508509,132.57925865202728,134.033283551068,75693800
2021-02-08,133.60391235351562,133.65270793576502,131.6619613464302,132.74515775495385,71297200
2021-02-09,132.72561645507812,134.55046970081816,132.56949146196018,133.32088673165194,76774200
2021-02-10,132.12062072753906,133.68199010871433,131.15452174777565,133.1842959871747,73046600
2021-02-11,131.8668670654297,133.09643505279266,130.53970793560018,132.61826227921486,64280000
2021-02-12,132.10110473632812,132.257244658681,130.46168022259064,131.10574623455432,60145100
2021-02-16,129.97373962402344,132.7256347192669,129.58338986171597,132.21820236374853,80576300
2021-02-17,127.68049621582031,129.02717699501204,126.34358348827773,128.08059918504722,97918500
2021-02-18,126.57779693603516,126.86078752569648,124.33333387097746,126.08010277824297,96856700
2021-02-19,126.73389434814453,127.55362134396646,125.6897404521568,127.09496971320031,87668800
2021-02-22,122.95735931396484,126.5875301611266,122.56701700171384,124.91881659012454,103916400
2021-02-23,122.82073974609375,123.65021250049017,115.53112373320839,120.77145192783192,158273000
2021-02-24,122.32305908203125,122.52798712933733,119.27840529901451,121.92296359305101,111039900
2021-02-25,118.06832885742188,123.40624037390658,117.62919844492515,121.66922504247013,148199500
2021-02-26,118.33181762695312,121.83512279314837,118.27326144324365,119.62969515081251,164560400
2021-03-01,124.70413970947266,124.84075840671721,119.82487925027971,120.76169636502549,116307900
2021-03-02,122.0986099243164,125.61167577926304,121.99126560430425,125.30916402931615,102260900
2021-03-03,119.11249542236328,122.67435679168018,118.89780678629857,121.79608848285189,112966300
2021-03-04,117.22911071777344,120.61531871405342,115.75557939943269,118.80999380846009,178155000
2021-03-05,118.4879379272461,118.99538509316949,114.7309095373517,118.05856814664855,153766600
2021-03-08,113.55015563964844,118.07810897497683,113.40377632957288,118.00979962296303,154376600
2021-03-09,118.16590881347656,119.11248639429279,115.92145380009946,116.1556561829824,129525800
2021-03-10,117.08272552490234,119.2198363292163,116.56551771410868,118.75143154135017,111943300
2021-03-11,119.0149154663086,120.23473053231106,118.33182200741135,119.58091144377221,103026500
2021-03-12,118.10736846923828,118.24398715605516,116.28252996168703,117.4925843785623,88105100
2021-03-15,120.99588012695312,121.00564073101157,117.51208899403603,118.47818777651618,92403800
2021-03-16,122.53775024414062,124.14790772898559,121.70827743229954,122.6646083393104,115227900
2021-03-17,121.74730682373047,122.8207426159824,119.38573914658367,121.05445274468458,111932600
2021-03-18,117.61943054199219,120.20543961497017,117.41450253253255,119.91268106136539,121229700
2021-03-19,117.09248352050781,118.49771283246503,116.78997177230154,117.00466041109058,185549500
2021-03-22,120.41036987304688,120.8787820785301,117.35595599145238,117.42426532921458,111912300
2021-03-23,119.58090209960938,121.23984748167706,119.19055981995824,120.35182605450146,95467100
2021-03-24,117.1900634765625,119.93221266793454,117.17054971237121,119.85414272084951,88530500
2021-03-25,117.67799377441406,118.72216260318802,116.12639260654137,116.65335360086424,98844700
2021-03-26,118.28302764892578,118.54651187519468,116.04832553149886,117.44379427923147,94071200
2021-03-29,118.45867919921875,119.61994551573255,117.81462072071783,118.7124028156756,80819200
2021-03-30,117.00465393066406,117.49257992082933,115.98976697770112,117.2095819531143,85671900
2021-03-31,119.20032501220703,120.53723750663126,118.22447299809998,118.7123990051535,118323800
2021-04-01,120.02979278564453,121.18129841261401,119.53210619432762,120.67385866207343,75089100
2021-04-05,122.85977172851562,123.11349534026344,120.09810870436394,120.87879330428332,88651200
2021-04-06,123.16229248046875,124.06007462441202,122.61581768766165,123.44529048250403,80171300
2021-04-07,124.81147003173828,124.830983795515,122.11811647580448,122.79145672607788,83466700
2021-04-08,127.21206665039062,127.24134101901195,125.41650255345681,125.83611176390906,88844600
2021-04-09,129.78834533691406,129.827372873995,126.34358818949852,126.66562120912813,106686700
2021-04-12,128.07081604003906,129.6419382844939,127.47554575138676,129.31990535224077,91420000
2021-04-13,131.18374633789062,131.40820296609388,128.7441169120697,129.2418108447396,91266500
2021-04-14,128.84173583984375,131.7400174141813,128.48067537183306,131.68146867778168,87222800
